#BaseShapeInfo
Story,3
Zlebe,0,300,600,900
#MassCenter
MC   ,1,750,600
MC   ,2,750,600
MC   ,3,750,600

#Resp_Result
質点数, 3, 出力時間刻み(s), 0.01, ダンパー数, 0,出力単位, cm-rad,基礎変位含まない
Time(s),DX_1,DY_1,θZ_1,AX_1,AY_1,AX_2,DX_2,AY_2,DY_2,AθZ_2,DθZ_2,AX_3,DX_3,AY_3,DY_3,AθZ_3,DθZ_3,AX_R,DX_R,AY_R,DY_R,AθZ_R,DθZ_R,Extra_1
9.12,0,0,0,0,0,0,-1.726545513,0,0,0,0,0,-4.168639419,0,0,0,0,0,-5.701044148,0,0,0,0,0
9.13,0,0,0,0,0,0,-1.633377717,0,0,0,0,0,-3.980678898,0,0,0,0,0,-5.488172668,0,0,0,0,0
9.14,0,0,0,0,0,0,-1.539021692,0,0,0,0,0,-3.786997183,0,0,0,0,0,-5.267477518,0,0,0,0,0
9.15,0,0,0,0,0,0,-1.458632804,0,0,0,0,0,-3.566717101,0,0,0,0,0,-4.984190986,0,0,0,0,0
9.16,0,0,0,0,0,0,-1.379302589,0,0,0,0,0,-3.344420931,0,0,0,0,0,-4.696160186,0,0,0,0,0
9.17,0,0,0,0,0,0,-1.320088182,0,0,0,0,0,-3.1280189,0,0,0,0,0,-4.377704974,0,0,0,0,0
9.18,0,0,0,0,0,0,-1.262398502,0,0,0,0,0,-2.91206363,0,0,0,0,0,-4.056943669,0,0,0,0,0
9.19,0,0,0,0,0,0,-1.214601641,0,0,0,0,0,-2.71389405,0,0,0,0,0,-3.728520811,0,0,0,0,0
9.2,0,0,0,0,0,0,-1.167554631,0,0,0,0,0,-2.51707258,0,0,0,0,0,-3.399517226,0,0,0,0,0
9.21,0,0,0,0,0,0,-1.118602709,0,0,0,0,0,-2.337966113,0,0,0,0,0,-3.082025213,0,0,0,0,0
9.22,0,0,0,0,0,0,-1.069506399,0,0,0,0,0,-2.160202398,0,0,0,0,0,-2.765405748,0,0,0,0,0
9.23,0,0,0,0,0,0,-1.021006156,0,0,0,0,0,-2.006260904,0,0,0,0,0,-2.487041829,0,0,0,0,0
9.24,0,0,0,0,0,0,-0.972551094,0,0,0,0,0,-1.854125074,0,0,0,0,0,-2.211577584,0,0,0,0,0
9.25,0,0,0,0,0,0,-0.929550187,0,0,0,0,0,-1.731526654,0,0,0,0,0,-1.995587322,0,0,0,0,0
9.26,0,0,0,0,0,0,-0.88696269,0,0,0,0,0,-1.611167094,0,0,0,0,0,-1.784105037,0,0,0,0,0
9.27,0,0,0,0,0,0,-0.846787966,0,0,0,0,0,-1.516922909,0,0,0,0,0,-1.636078187,0,0,0,0,0
9.28,0,0,0,0,0,0,-0.806796123,0,0,0,0,0,-1.424658204,0,0,0,0,0,-1.492861097,0,0,0,0,0
9.29,0,0,0,0,0,0,-0.775728293,0,0,0,0,0,-1.364285027,0,0,0,0,0,-1.418086746,0,0,0,0,0
9.3,0,0,0,0,0,0,-0.74533688,0,0,0,0,0,-1.306329147,0,0,0,0,0,-1.348500181,0,0,0,0,0
9.31,0,0,0,0,0,0,-0.735788483,0,0,0,0,0,-1.293352008,0,0,0,0,0,-1.353459827,0,0,0,0,0
9.32,0,0,0,0,0,0,-0.727819934,0,0,0,0,0,-1.283784143,0,0,0,0,0,-1.364069887,0,0,0,0,0
9.33,0,0,0,0,0,0,-0.736429168,0,0,0,0,0,-1.315953261,0,0,0,0,0,-1.436700855,0,0,0,0,0
9.34,0,0,0,0,0,0,-0.746294956,0,0,0,0,0,-1.351285936,0,0,0,0,0,-1.51403285,0,0,0,0,0
9.35,0,0,0,0,0,0,-0.756221996,0,0,0,0,0,-1.407309996,0,0,0,0,0,-1.624149877,0,0,0,0,0
9.36,0,0,0,0,0,0,-0.766153678,0,0,0,0,0,-1.464902411,0,0,0,0,0,-1.736751927,0,0,0,0,0
9.37,0,0,0,0,0,0,-0.768018258,0,0,0,0,0,-1.524122442,0,0,0,0,0,-1.856464098,0,0,0,0,0
9.38,0,0,0,0,0,0,-0.769271371,0,0,0,0,0,-1.583465842,0,0,0,0,0,-1.976715198,0,0,0,0,0
9.39,0,0,0,0,0,0,-0.767006465,0,0,0,0,0,-1.636808363,0,0,0,0,0,-2.090030676,0,0,0,0,0
9.4,0,0,0,0,0,0,-0.764474901,0,0,0,0,0,-1.689696033,0,0,0,0,0,-2.202820451,0,0,0,0,0
9.41,0,0,0,0,0,0,-0.759834097,0,0,0,0,0,-1.728886692,0,0,0,0,0,-2.294263592,0,0,0,0,0
9.42,0,0,0,0,0,0,-0.755033417,0,0,0,0,0,-1.767039152,0,0,0,0,0,-2.384088712,0,0,0,0,0
9.43,0,0,0,0,0,0,-0.744198307,0,0,0,0,0,-1.781726949,0,0,0,0,0,-2.43674526,0,0,0,0,0
9.44,0,0,0,0,0,0,-0.732905801,0,0,0,0,0,-1.794636184,0,0,0,0,0,-2.486584525,0,0,0,0,0
9.45,0,0,0,0,0,0,-0.715266196,0,0,0,0,0,-1.780778903,0,0,0,0,0,-2.491603313,0,0,0,0,0
9.46,0,0,0,0,0,0,-0.697145496,0,0,0,0,0,-1.764892788,0,0,0,0,0,-2.493224823,0,0,0,0,0
9.47,0,0,0,0,0,0,-0.676226038,0,0,0,0,0,-1.726192936,0,0,0,0,0,-2.451950299,0,0,0,0,0
9.48,0,0,0,0,0,0,-0.655094441,0,0,0,0,0,-1.685763861,0,0,0,0,0,-2.407424364,0,0,0,0,0
9.49,0,0,0,0,0,0,-0.630593029,0,0,0,0,0,-1.625013396,0,0,0,0,0,-2.323271611,0,0,0,0,0
9.5,0,0,0,0,0,0,-0.605836193,0,0,0,0,0,-1.562722621,0,0,0,0,0,-2.236115246,0,0,0,0,0
9.51,0,0,0,0,0,0,-0.574379453,0,0,0,0,0,-1.48044155,0,0,0,0,0,-2.113233476,0,0,0,0,0
9.52,0,0,0,0,0,0,-0.542414877,0,0,0,0,0,-1.396645265,0,0,0,0,0,-1.987643811,0,0,0,0,0
9.53,0,0,0,0,0,0,-0.501947606,0,0,0,0,0,-1.294149368,0,0,0,0,0,-1.83301137,0,0,0,0,0
9.54,0,0,0,0,0,0,-0.460835852,0,0,0,0,0,-1.190236088,0,0,0,0,0,-1.67617756,0,0,0,0,0
9.55,0,0,0,0,0,0,-0.405100483,0,0,0,0,0,-1.063029344,0,0,0,0,0,-1.491494549,0,0,0,0,0
9.56,0,0,0,0,0,0,-0.348256682,0,0,0,0,0,-0.934057014,0,0,0,0,0,-1.304700639,0,0,0,0,0
9.57,0,0,0,0,0,0,-0.279491558,0,0,0,0,0,-0.785010739,0,0,0,0,0,-1.097848519,0,0,0,0,0
9.58,0,0,0,0,0,0,-0.209822828,0,0,0,0,0,-0.63444291,0,0,0,0,0,-0.889476038,0,0,0,0,0
9.59,0,0,0,0,0,0,-0.143506417,0,0,0,0,0,-0.482306008,0,0,0,0,0,-0.681754859,0,0,0,0,0
9.6,0,0,0,0,0,0,-0.077444103,0,0,0,0,0,-0.330050175,0,0,0,0,0,-0.474083047,0,0,0,0,0
9.61,0,0,0,0,0,0,-0.021944192,0,0,0,0,0,-0.190429419,0,0,0,0,0,-0.281889412,0,0,0,0,0
9.62,0,0,0,0,0,0,0.032755117,0,0,0,0,0,-0.051766369,0,0,0,0,0,-0.090868984,0,0,0,0,0
9.63,0,0,0,0,0,0,0.086627767,0,0,0,0,0,0.078090898,0,0,0,0,0,0.087462868,0,0,0,0,0
9.64,0,0,0,0,0,0,0.140437759,0,0,0,0,0,0.207280709,0,0,0,0,0,0.264832958,0,0,0,0,0
9.65,0,0,0,0,0,0,0.204996913,0,0,0,0,0,0.339056039,0,0,0,0,0,0.438886512,0,0,0,0,0
9.66,0,0,0,0,0,0,0.270370825,0,0,0,0,0,0.471027344,0,0,0,0,0,0.612688682,0,0,0,0,0
9.67,0,0,0,0,0,0,0.337284381,0,0,0,0,0,0.59918941,0,0,0,0,0,0.775467021,0,0,0,0,0
9.68,0,0,0,0,0,0,0.404314638,0,0,0,0,0,0.727062745,0,0,0,0,0,0.937409782,0,0,0,0,0
9.69,0,0,0,0,0,0,0.457127107,0,0,0,0,0,0.835150046,0,0,0,0,0,1.073055732,0,0,0,0,0
9.7,0,0,0,0,0,0,0.508861903,0,0,0,0,0,0.941737615,0,0,0,0,0,1.20670845,0,0,0,0,0
9.71,0,0,0,0,0,0,0.546551592,0,0,0,0,0,1.025482523,0,0,0,0,0,1.312588034,0,0,0,0,0
9.72,0,0,0,0,0,0,0.583176697,0,0,0,0,0,1.107496015,0,0,0,0,0,1.416362484,0,0,0,0,0
9.73,0,0,0,0,0,0,0.604052548,0,0,0,0,0,1.161350102,0,0,0,0,0,1.487881652,0,0,0,0,0
9.74,0,0,0,0,0,0,0.623734645,0,0,0,0,0,1.213069777,0,0,0,0,0,1.556955952,0,0,0,0,0
9.75,0,0,0,0,0,0,0.61435309,0,0,0,0,0,1.21799906,0,0,0,0,0,1.574761782,0,0,0,0,0
9.76,0,0,0,0,0,0,0.602768584,0,0,0,0,0,1.21938175,0,0,0,0,0,1.588681592,0,0,0,0,0
9.77,0,0,0,0,0,0,0.556949199,0,0,0,0,0,1.161352327,0,0,0,0,0,1.536595794,0,0,0,0,0
9.78,0,0,0,0,0,0,0.508534897,0,0,0,0,0,1.098819617,0,0,0,0,0,1.479506939,0,0,0,0,0
9.79,0,0,0,0,0,0,0.430980901,0,0,0,0,0,0.97571883,0,0,0,0,0,1.350886479,0,0,0,0,0
9.8,0,0,0,0,0,0,0.351218189,0,0,0,0,0,0.848027137,0,0,0,0,0,1.216844104,0,0,0,0,0
9.81,0,0,0,0,0,0,0.254774234,0,0,0,0,0,0.670853608,0,0,0,0,0,1.016505778,0,0,0,0,0
9.82,0,0,0,0,0,0,0.157065882,0,0,0,0,0,0.489929482,0,0,0,0,0,0.811142388,0,0,0,0,0
9.83,0,0,0,0,0,0,0.064249035,0,0,0,0,0,0.287575338,0,0,0,0,0,0.562348891,0,0,0,0,0
9.84,0,0,0,0,0,0,-0.028197049,0,0,0,0,0,0.083596854,0,0,0,0,0,0.310263502,0,0,0,0,0
9.85,0,0,0,0,0,0,-0.099377047,0,0,0,0,0,-0.11118414,0,0,0,0,0,0.043936334,0,0,0,0,0
9.86,0,0,0,0,0,0,-0.168945131,0,0,0,0,0,-0.305267988,0,0,0,0,0,-0.223470325,0,0,0,0,0
9.87,0,0,0,0,0,0,-0.2150602,0,0,0,0,0,-0.470946609,0,0,0,0,0,-0.480913605,0,0,0,0,0
9.88,0,0,0,0,0,0,-0.25939759,0,0,0,0,0,-0.634472186,0,0,0,0,0,-0.737601686,0,0,0,0,0
9.89,0,0,0,0,0,0,-0.288561037,0,0,0,0,0,-0.764525578,0,0,0,0,0,-0.96766871,0,0,0,0,0
9.9,0,0,0,0,0,0,-0.316574338,0,0,0,0,0,-0.892041862,0,0,0,0,0,-1.195717926,0,0,0,0,0
9.91,0,0,0,0,0,0,-0.337903195,0,0,0,0,0,-0.98816591,0,0,0,0,0,-1.384158901,0,0,0,0,0
9.92,0,0,0,0,0,0,-0.358725389,0,0,0,0,0,-1.081910507,0,0,0,0,0,-1.569597671,0,0,0,0,0
9.93,0,0,0,0,0,0,-0.381468371,0,0,0,0,0,-1.153202539,0,0,0,0,0,-1.710613093,0,0,0,0,0
9.94,0,0,0,0,0,0,-0.404356945,0,0,0,0,0,-1.222792724,0,0,0,0,0,-1.848261338,0,0,0,0,0
9.95,0,0,0,0,0,0,-0.437660838,0,0,0,0,0,-1.284094802,0,0,0,0,0,-1.947400503,0,0,0,0,0
9.96,0,0,0,0,0,0,-0.471754185,0,0,0,0,0,-1.344768662,0,0,0,0,0,-2.043620778,0,0,0,0,0
9.97,0,0,0,0,0,0,-0.512727324,0,0,0,0,0,-1.401078638,0,0,0,0,0,-2.104906071,0,0,0,0,0
9.98,0,0,0,0,0,0,-0.554221933,0,0,0,0,0,-1.457057843,0,0,0,0,0,-2.163543381,0,0,0,0,0
9.99,0,0,0,0,0,0,-0.593638516,0,0,0,0,0,-1.504779113,0,0,0,0,0,-2.190483101,0,0,0,0,0
10,0,0,0,0,0,0,-0.632897589,0,0,0,0,0,-1.551874452,0,0,0,0,0,-2.215020224,0,0,0,0,0
10.01,0,0,0,0,0,0,-0.667418559,0,0,0,0,0,-1.590285872,0,0,0,0,0,-2.218715557,0,0,0,0,0
10.02,0,0,0,0,0,0,-0.701580377,0,0,0,0,0,-1.628039042,0,0,0,0,0,-2.220831062,0,0,0,0,0
10.03,0,0,0,0,0,0,-0.718781493,0,0,0,0,0,-1.644228678,0,0,0,0,0,-2.20067047,0,0,0,0,0
10.04,0,0,0,0,0,0,-0.734696971,0,0,0,0,0,-1.658783778,0,0,0,0,0,-2.17882133,0,0,0,0,0
10.05,0,0,0,0,0,0,-0.709525824,0,0,0,0,0,-1.621047875,0,0,0,0,0,-2.112352184,0,0,0,0,0
10.06,0,0,0,0,0,0,-0.681240271,0,0,0,0,0,-1.579348265,0,0,0,0,0,-2.042500799,0,0,0,0,0
10.07,0,0,0,0,0,0,-0.604234022,0,0,0,0,0,-1.466023949,0,0,0,0,0,-1.910923259,0,0,0,0,0
10.08,0,0,0,0,0,0,-0.523534698,0,0,0,0,0,-1.347270414,0,0,0,0,0,-1.774666819,0,0,0,0,0
10.09,0,0,0,0,0,0,-0.409712605,0,0,0,0,0,-1.163165474,0,0,0,0,0,-1.577301978,0,0,0,0,0
10.1,0,0,0,0,0,0,-0.293379775,0,0,0,0,0,-0.974106836,0,0,0,0,0,-1.375305063,0,0,0,0,0
10.11,0,0,0,0,0,0,-0.160628508,0,0,0,0,0,-0.734937062,0,0,0,0,0,-1.116072283,0,0,0,0,0
10.12,0,0,0,0,0,0,-0.026632708,0,0,0,0,0,-0.491968818,0,0,0,0,0,-0.852500971,0,0,0,0,0
10.13,0,0,0,0,0,0,0.120602916,0,0,0,0,0,-0.206342665,0,0,0,0,0,-0.527402263,0,0,0,0,0
10.14,0,0,0,0,0,0,0.268842132,0,0,0,0,0,0.082516997,0,0,0,0,0,-0.197639722,0,0,0,0,0
10.15,0,0,0,0,0,0,0.428560695,0,0,0,0,0,0.406655414,0,0,0,0,0,0.193702432,0,0,0,0,0
10.16,0,0,0,0,0,0,0.589149404,0,0,0,0,0,0.733467993,0,0,0,0,0,0.589712377,0,0,0,0,0
10.17,0,0,0,0,0,0,0.751506584,0,0,0,0,0,1.079513612,0,0,0,0,0,1.032618843,0,0,0,0,0
10.18,0,0,0,0,0,0,0.913997816,0,0,0,0,0,1.427017113,0,0,0,0,0,1.479080109,0,0,0,0,0
10.19,0,0,0,0,0,0,1.074146267,0,0,0,0,0,1.782414657,0,0,0,0,0,1.956652348,0,0,0,0,0
10.2,0,0,0,0,0,0,1.234117133,0,0,0,0,0,2.138410577,0,0,0,0,0,2.436582828,0,0,0,0,0
10.21,0,0,0,0,0,0,1.393835753,0,0,0,0,0,2.497914396,0,0,0,0,0,2.934392741,0,0,0,0,0
10.22,0,0,0,0,0,0,1.553535253,0,0,0,0,0,2.857684116,0,0,0,0,0,3.433557931,0,0,0,0,0
10.23,0,0,0,0,0,0,1.707172893,0,0,0,0,0,3.209104526,0,0,0,0,0,3.928118198,0,0,0,0,0
10.24,0,0,0,0,0,0,1.860351038,0,0,0,0,0,3.559892051,0,0,0,0,0,4.422329408,0,0,0,0,0
10.25,0,0,0,0,0,0,1.998314175,0,0,0,0,0,3.885520228,0,0,0,0,0,4.885234864,0,0,0,0,0
10.26,0,0,0,0,0,0,2.135124,0,0,0,0,0,4.209241303,0,0,0,0,0,5.345767314,0,0,0,0,0
10.27,0,0,0,0,0,0,2.246731142,0,0,0,0,0,4.487818287,0,0,0,0,0,5.746972263,0,0,0,0,0
10.28,0,0,0,0,0,0,2.356427897,0,0,0,0,0,4.762973307,0,0,0,0,0,6.143680133,0,0,0,0,0
10.29,0,0,0,0,0,0,2.427836183,0,0,0,0,0,4.967580341,0,0,0,0,0,6.449379535,0,0,0,0,0
10.3,0,0,0,0,0,0,2.496342168,0,0,0,0,0,5.166839771,0,0,0,0,0,6.74818041,0,0,0,0,0
10.31,0,0,0,0,0,0,2.518690762,0,0,0,0,0,5.274480624,0,0,0,0,0,6.929467746,0,0,0,0,0
10.32,0,0,0,0,0,0,2.537540582,0,0,0,0,0,5.375176704,0,0,0,0,0,7.101847446,0,0,0,0,0
10.33,0,0,0,0,0,0,2.516405053,0,0,0,0,0,5.380739097,0,0,0,0,0,7.14759851,0,0,0,0,0
10.34,0,0,0,0,0,0,2.492238598,0,0,0,0,0,5.379090267,0,0,0,0,0,7.183751005,0,0,0,0,0
10.35,0,0,0,0,0,0,2.446561798,0,0,0,0,0,5.299983826,0,0,0,0,0,7.10548294,0,0,0,0,0
10.36,0,0,0,0,0,0,2.399254493,0,0,0,0,0,5.215006026,0,0,0,0,0,7.01854169,0,0,0,0,0
10.37,0,0,0,0,0,0,2.342861738,0,0,0,0,0,5.07401751,0,0,0,0,0,6.835681041,0,0,0,0,0
10.38,0,0,0,0,0,0,2.285780298,0,0,0,0,0,4.92878333,0,0,0,0,0,6.645549611,0,0,0,0,0
10.39,0,0,0,0,0,0,2.225895798,0,0,0,0,0,4.748696838,0,0,0,0,0,6.383122979,0,0,0,0,0
10.4,0,0,0,0,0,0,2.165798823,0,0,0,0,0,4.565968508,0,0,0,0,0,6.115216304,0,0,0,0,0
10.41,0,0,0,0,0,0,2.112851786,0,0,0,0,0,4.375744079,0,0,0,0,0,5.811237226,0,0,0,0,0
10.42,0,0,0,0,0,0,2.060446721,0,0,0,0,0,4.184951439,0,0,0,0,0,5.504523826,0,0,0,0,0
10.43,0,0,0,0,0,0,2.01277314,0,0,0,0,0,4.000503142,0,0,0,0,0,5.189882849,0,0,0,0,0
10.44,0,0,0,0,0,0,1.96545821,0,0,0,0,0,3.816535752,0,0,0,0,0,4.874640954,0,0,0,0,0
10.45,0,0,0,0,0,0,1.908684894,0,0,0,0,0,3.634445424,0,0,0,0,0,4.564106324,0,0,0,0,0
10.46,0,0,0,0,0,0,1.851194624,0,0,0,0,0,3.452497379,0,0,0,0,0,4.253928509,0,0,0,0,0
10.47,0,0,0,0,0,0,1.774262677,0,0,0,0,0,3.263734528,0,0,0,0,0,3.955158776,0,0,0,0,0
10.48,0,0,0,0,0,0,1.695857032,0,0,0,0,0,3.074455108,0,0,0,0,0,3.657253786,0,0,0,0,0
10.49,0,0,0,0,0,0,1.593923498,0,0,0,0,0,2.869607589,0,0,0,0,0,3.371103735,0,0,0,0,0
10.5,0,0,0,0,0,0,1.490206528,0,0,0,0,0,2.663579994,0,0,0,0,0,3.08584472,0,0,0,0,0
10.51,0,0,0,0,0,0,1.371828416,0,0,0,0,0,2.445135353,0,0,0,0,0,2.815855998,0,0,0,0,0
10.52,0,0,0,0,0,0,1.252338976,0,0,0,0,0,2.225749488,0,0,0,0,0,2.547024778,0,0,0,0,0
10.53,0,0,0,0,0,0,1.133879336,0,0,0,0,0,2.007752867,0,0,0,0,0,2.299816545,0,0,0,0,0
10.54,0,0,0,0,0,0,1.015497756,0,0,0,0,0,1.789861552,0,0,0,0,0,2.054247355,0,0,0,0,0
10.55,0,0,0,0,0,0,0.905697601,0,0,0,0,0,1.58319103,0,0,0,0,0,1.828987099,0,0,0,0,0
10.56,0,0,0,0,0,0,0.796547926,0,0,0,0,0,1.377371055,0,0,0,0,0,1.605266279,0,0,0,0,0
10.57,0,0,0,0,0,0,0.698238644,0,0,0,0,0,1.188419837,0,0,0,0,0,1.397486043,0,0,0,0,0
10.58,0,0,0,0,0,0,0.600751074,0,0,0,0,0,1.000747287,0,0,0,0,0,1.190914118,0,0,0,0,0
10.59,0,0,0,0,0,0,0.515504335,0,0,0,0,0,0.833697972,0,0,0,0,0,0.998136893,0,0,0,0,0
10.6,0,0,0,0,0,0,0.431185462,0,0,0,0,0,0.668211918,0,0,0,0,0,0.80640532,0,0,0,0,0
10.61,0,0,0,0,0,0,0.359419913,0,0,0,0,0,0.5245046,0,0,0,0,0,0.62849259,0,0,0,0,0
10.62,0,0,0,0,0,0,0.288605918,0,0,0,0,0,0.382448131,0,0,0,0,0,0.451627342,0,0,0,0,0
10.63,0,0,0,0,0,0,0.224133367,0,0,0,0,0,0.254771104,0,0,0,0,0,0.283835547,0,0,0,0,0
10.64,0,0,0,0,0,0,0.160141504,0,0,0,0,0,0.128184052,0,0,0,0,0,0.116731527,0,0,0,0,0
10.65,0,0,0,0,0,0,0.092918131,0,0,0,0,0,0.002457102,0,0,0,0,0,-0.050403044,0,0,0,0,0
10.66,0,0,0,0,0,0,0.025449807,0,0,0,0,0,-0.123204652,0,0,0,0,0,-0.217539931,0,0,0,0,0
10.67,0,0,0,0,0,0,-0.030300648,0,0,0,0,0,-0.235378285,0,0,0,0,0,-0.368655063,0,0,0,0,0
10.68,0,0,0,0,0,0,-0.085162877,0,0,0,0,0,-0.346529507,0,0,0,0,0,-0.518555731,0,0,0,0,0
10.69,0,0,0,0,0,0,-0.096432465,0,0,0,0,0,-0.404982421,0,0,0,0,0,-0.612001405,0,0,0,0,0
10.7,0,0,0,0,0,0,-0.104397691,0,0,0,0,0,-0.459440754,0,0,0,0,0,-0.701167737,0,0,0,0,0
10.71,0,0,0,0,0,0,-0.071526417,0,0,0,0,0,-0.44967922,0,0,0,0,0,-0.720610593,0,0,0,0,0
10.72,0,0,0,0,0,0,-0.035559699,0,0,0,0,0,-0.43504976,0,0,0,0,0,-0.734768345,0,0,0,0,0
10.73,0,0,0,0,0,0,0.002870526,0,0,0,0,0,-0.38768967,0,0,0,0,0,-0.705242746,0,0,0,0,0
10.74,0,0,0,0,0,0,0.041487486,0,0,0,0,0,-0.337848567,0,0,0,0,0,-0.672405908,0,0,0,0,0
10.75,0,0,0,0,0,0,0.057389248,0,0,0,0,0,-0.288166316,0,0,0,0,0,-0.621584308,0,0,0,0,0
10.76,0,0,0,0,0,0,0.071569177,0,0,0,0,0,-0.238496105,0,0,0,0,0,-0.569399447,0,0,0,0,0
10.77,0,0,0,0,0,0,0.071494,0,0,0,0,0,-0.194768532,0,0,0,0,0,-0.501862472,0,0,0,0,0
10.78,0,0,0,0,0,0,0.070338273,0,0,0,0,0,-0.151491416,0,0,0,0,0,-0.433161793,0,0,0,0,0
10.79,0,0,0,0,0,0,0.078916581,0,0,0,0,0,-0.098777962,0,0,0,0,0,-0.337938943,0,0,0,0,0
10.8,0,0,0,0,0,0,0.088232739,0,0,0,0,0,-0.045349225,0,0,0,0,0,-0.240705687,0,0,0,0,0
10.81,0,0,0,0,0,0,0.129964127,0,0,0,0,0,0.042833333,0,0,0,0,0,-0.10100432,0,0,0,0,0
10.82,0,0,0,0,0,0,0.17415262,0,0,0,0,0,0.133650263,0,0,0,0,0,0.041916169,0,0,0,0,0
10.83,0,0,0,0,0,0,0.259907397,0,0,0,0,0,0.279491424,0,0,0,0,0,0.238776615,0,0,0,0,0
10.84,0,0,0,0,0,0,0.348812938,0,0,0,0,0,0.429503472,0,0,0,0,0,0.439725759,0,0,0,0,0
10.85,0,0,0,0,0,0,0.471483895,0,0,0,0,0,0.638351592,0,0,0,0,0,0.695423066,0,0,0,0,0
10.86,0,0,0,0,0,0,0.596714302,0,0,0,0,0,0.851659542,0,0,0,0,0,0.955270334,0,0,0,0,0
10.87,0,0,0,0,0,0,0.745082264,0,0,0,0,0,1.118999635,0,0,0,0,0,1.269153613,0,0,0,0,0
10.88,0,0,0,0,0,0,0.895204074,0,0,0,0,0,1.390435415,0,0,0,0,0,1.587132871,0,0,0,0,0
10.89,0,0,0,0,0,0,1.052574099,0,0,0,0,0,1.697806305,0,0,0,0,0,1.949537725,0,0,0,0,0
10.9,0,0,0,0,0,0,1.210493546,0,0,0,0,0,2.00790111,0,0,0,0,0,2.31531008,0,0,0,0,0
10.91,0,0,0,0,0,0,1.347007967,0,0,0,0,0,2.313287279,0,0,0,0,0,2.693210929,0,0,0,0,0
10.92,0,0,0,0,0,0,1.481899867,0,0,0,0,0,2.618316529,0,0,0,0,0,3.072031129,0,0,0,0,0
10.93,0,0,0,0,0,0,1.572687074,0,0,0,0,0,2.875074613,0,0,0,0,0,3.422553919,0,0,0,0,0
10.94,0,0,0,0,0,0,1.660131104,0,0,0,0,0,3.128173698,0,0,0,0,0,3.770931739,0,0,0,0,0
10.95,0,0,0,0,0,0,1.696461221,0,0,0,0,0,3.302343139,0,0,0,0,0,4.054429424,0,0,0,0,0
10.96,0,0,0,0,0,0,1.728916856,0,0,0,0,0,3.470529639,0,0,0,0,0,4.333009134,0,0,0,0,0
10.97,0,0,0,0,0,0,1.70787032,0,0,0,0,0,3.536912788,0,0,0,0,0,4.50873713,0,0,0,0,0
10.98,0,0,0,0,0,0,1.68276827,0,0,0,0,0,3.595579148,0,0,0,0,0,4.67666887,0,0,0,0,0
10.99,0,0,0,0,0,0,1.608912712,0,0,0,0,0,3.543105769,0,0,0,0,0,4.71177375,0,0,0,0,0
11,0,0,0,0,0,0,1.531361592,0,0,0,0,0,3.482207894,0,0,0,0,0,4.73681023,0,0,0,0,0
11.01,0,0,0,0,0,0,1.417947164,0,0,0,0,0,3.317598286,0,0,0,0,0,4.615738359,0,0,0,0,0
11.02,0,0,0,0,0,0,1.301814264,0,0,0,0,0,3.145127231,0,0,0,0,0,4.483591339,0,0,0,0,0
11.03,0,0,0,0,0,0,1.158642519,0,0,0,0,0,2.88047143,0,0,0,0,0,4.20180862,0,0,0,0,0
11.04,0,0,0,0,0,0,1.013421204,0,0,0,0,0,2.60882794,0,0,0,0,0,3.908683375,0,0,0,0,0
11.05,0,0,0,0,0,0,0.844990292,0,0,0,0,0,2.256529896,0,0,0,0,0,3.472090138,0,0,0,0,0
11.06,0,0,0,0,0,0,0.67480007,0,0,0,0,0,1.898118161,0,0,0,0,0,3.024621893,0,0,0,0,0
11.07,0,0,0,0,0,0,0.481864152,0,0,0,0,0,1.469100115,0,0,0,0,0,2.448856891,0,0,0,0,0
11.08,0,0,0,0,0,0,0.287204089,0,0,0,0,0,1.034730045,0,0,0,0,0,1.863366876,0,0,0,0,0
11.09,0,0,0,0,0,0,0.077957319,0,0,0,0,0,0.549026989,0,0,0,0,0,1.18205479,0,0,0,0,0
11.1,0,0,0,0,0,0,-0.132395138,0,0,0,0,0,0.059432845,0,0,0,0,0,0.493479302,0,0,0,0,0
11.11,0,0,0,0,0,0,-0.341995504,0,0,0,0,0,-0.451347387,0,0,0,0,0,-0.243329667,0,0,0,0,0
11.12,0,0,0,0,0,0,-0.55153886,0,0,0,0,0,-0.963733544,0,0,0,0,0,-0.983794778,0,0,0,0,0
11.13,0,0,0,0,0,0,-0.754406503,0,0,0,0,0,-1.473569403,0,0,0,0,0,-1.730037119,0,0,0,0,0
11.14,0,0,0,0,0,0,-0.956768121,0,0,0,0,0,-1.983211946,0,0,0,0,0,-2.476717379,0,0,0,0,0
11.15,0,0,0,0,0,0,-1.154294687,0,0,0,0,0,-2.475595964,0,0,0,0,0,-3.196471454,0,0,0,0,0
11.16,0,0,0,0,0,0,-1.351454752,0,0,0,0,0,-2.966671769,0,0,0,0,0,-3.914184499,0,0,0,0,0
11.17,0,0,0,0,0,0,-1.551181379,0,0,0,0,0,-3.436871351,0,0,0,0,0,-4.586139222,0,0,0,0,0
11.18,0,0,0,0,0,0,-1.751102554,0,0,0,0,0,-3.905488496,0,0,0,0,0,-5.254625422,0,0,0,0,0
11.19,0,0,0,0,0,0,-1.959248476,0,0,0,0,0,-4.35466902,0,0,0,0,0,-5.86861898,0,0,0,0,0
11.2,0,0,0,0,0,0,-2.168017841,0,0,0,0,0,-4.80237623,0,0,0,0,0,-6.478481945,0,0,0,0,0
